review_id,score,duration,comment
ChZDSUhNMG9nS0VJQ0FnSURqOUk3TE9nEAE,5,5 個月前,太棒了，下次一定還要再回來住
ChdDSUhNMG9nS0VJQ0FnSUNKOTY2Z2tnRRAB,4,1 年前,"服務很好房間處理的非常迅速，第一天晚上一直有一個震動的聲音，不知道從哪裡傳來的，反應後立刻有人來確認狀況，因為當下時間比較晚，開了新房間讓我們先過去睡行李隔天早上再搬就好。
但是餐點的部分有點小扣分，宵夜都是甜點，布丁的口感硬硬的。
早餐...普普通通，本來很期待鴨賞結果兩天都沒有，而且吃完後肚子痛，四個吃三個痛...兩天都痛，不過也不一定是飯店早餐的問題啦，也可能是我們水土不服"
ChZDSUhNMG9nS0VJQ0FnSUMxNFpPeU5BEAE,1,9 個月前,"很爛，booking預訂，飯店只有簡訊通知，因為更新行程，沒有入住，當天完全沒有告知沒有入住，隔天早上才告知沒有入住，直接扣全額，服務真的極差。
如果當天告知，還可以入住。
服務人員說～～沒有告知義務，我想問你們的服務到底是什麼呢？"
ChZDSUhNMG9nS0VJQ0FnSURiMUpIWFBnEAE,5,2 個月前,"飯店新穎
服務人員親切
早餐驚艷"
ChdDSUhNMG9nS0VJQ0FnSUR5ejhpY3pnRRAB,5,1 個月前,"這是第3次入住煙波飯店（宜蘭館2次，台南館1次）,每次入住都沒有讓我失望，我個人喜歡簡約及明亮整潔的空間，能夠感受到業者的用心經營。煙波飯店很符合我的需求，每次都會選擇1泊2食的訂房專案，這次也加購松葉蟹的餐點，價位很合理，餐點也是精緻用心的製作且非常美味，用餐環境舒適，每位服務人員都是非常得體專業，煙波是我渡假入住的不二選擇！！"
ChdDSUhNMG9nS0VJQ0FnSUNuelBxcmpBRRAB,5,2 週前,櫃台人員服務態度很棒👍
ChZDSUhNMG9nS0VJQ0FnSUNudnQyR1pREAE,5,2 週前,"櫃台服務很好
早餐很好吃"
ChZDSUhNMG9nS0VJQ0FnSUQ5X0ptNVdBEAE,4,6 個月前,輕鬆舒展的房間，一夜好眠。早餐吃到午餐，適合不趕時間的旅遊安排。
ChdDSUhNMG9nS0VJQ0FnSURyamNqTXVRRRAB,5,2 個月前,環境乾淨且服務人員很親切
ChZDSUhNMG9nS0VJQ0FnSUNqbjluVlF3EAE,5,5 個月前,"房型很好空間很大
服務人員超親切"
ChZDSUhNMG9nS0VJQ0FnSUQ1X091MkdnEAE,4,11 個月前,"床單上有黑點點 清潔不到位
洗臉盆旁盒子是空的 沒面紙
枕頭感覺很久了 無蓬鬆 整晚很難睡 有些硬 （可惜）
環境其他很不錯 早餐也很多元
有免治馬桶 很棒"
ChdDSUhNMG9nS0VJQ0FnSUNKd2NXNGxRRRAB,5,1 年前,"煙波果然沒讓我失望，停車方便，四周安靜空曠又不會離市區太遠，房間一樣乾淨，而且一進門除濕機就是開著的。

樂齡方案（附晚餐）：房間是豪華家庭房（2人入住）

直接面對著山景&夜景，打開窗簾心情超好。

偶然知道是我生日的前一天，還放了張貼心小卡片。💕

雖然沒有台南館的SPA，但有甜點吃到飽😆。

隔日餐點竟然是早午餐時段6：30-13：30
下午6點後入住，隔日下午2點退房的福利真不錯。

服務人員態度一樣超好！

同日有旅遊團入住他們被排在低樓層感覺是避免影響其他旅客，給個讚！🤣

一樓有看書的空間（其實是自動販賣機吃宵夜的地方🤣）

電視可以直接手機投影，方便看自己想看的影片👍👍👍"
ChZDSUhNMG9nS0VJQ0FnSUNKaDkyOWVnEAE,5,1 年前,"整體服務非常有溫度，房間超級乾淨舒適，光腳走都沒問題。電視選擇少，但可以手機無線連接電視很讚（手機可以同時處理其他事務不影響觀看）
早餐比較可惜，但有機會下次還是入住！"
ChdDSUhNMG9nS0VJQ0FnSURwanBuMnJnRRAB,1,1 年前,"只能說人員服務態度好，所以給一顆心。其餘硬體設備只能用差評來形容。地點偏僻，四周除了雜草就還是雜草。房間擺設，馬桶與浴室跟洗手檯是完全分離，洗手檯還是在房間出入口的走道上，不小心會因為水漬在地上而滑倒。早餐可選擇太少，想吃粥卻沒什麼小菜可以搭配。想吃西式也只有土司與麵包搭配果醬。停車場車位完全不足，最後只能停在飯店騎樓，而騎樓外就是網線或紅線，如果有檢舉達人出現，罰單可能接到爆。
入住完只有一個心得，不會再一次選擇。以一個集團所推出的飯店品質，可能連三顆星都排不到。CP低到不行！"
ChZDSUhNMG9nS0VJQ0FnSUNscGQ2dEpREAE,5,10 個月前,比較可惜是快九千元的家庭房都沒有浴缸，但周邊環境是真的非常棒，早餐是當地特色，不錯吃，房間也是很乾淨，如果不在意泡澡，可以來體驗看看
ChdDSUhNMG9nS0VJQ0FnSURaN3RqajZ3RRAB,5,1 年前,"房間很舒適，隔音也不錯，打掃又乾淨，另外早餐也很好吃。
唯一的缺點是飯店離火車站有一段距離，交通比較不方便。"
ChZDSUhNMG9nS0VJQ0FnSUROOFlDUE93EAE,5,8 個月前,床很厲害睡得舒服一覺到天亮 早餐很多原型食物可選擇吃得沒負擔 還可以免費借腳踏車四處晃晃 讚！
ChZDSUhNMG9nS0VJQ0FnSUR4bVlHTE9REAE,5,1 年前,"禮拜六入住
房間很舒適
浴室乾溼分離
Toto馬桶搭配免治馬桶蓋
熱水穩定 排水都佳
隔音好
但是電梯偏小 而且少
控制系統很奇怪
幾乎都是每一層樓再停
電梯打開卻沒人
床好睡 枕頭稍軟而且羽毛會刺出來不知道為什麼
但是沒什麼公共空間
附近也有點偏僻
便利商店我沒有看到
像我是禮拜五去登山
六下來單純來休息睡覺
我覺得蠻可以的
晚餐的餐廳好吃
早餐的也好吃
但是服務人員好像有點少
一直都是有缺菜狀態
退房很方便不需要到櫃檯"
ChZDSUhNMG9nS0VJQ0FnSURSNl9mZ1lREAE,1,1 年前,飯店附近綠地很多，房間寬敞明亮，視野挺好的；但是，毛巾架上的毛巾跟浴巾旁邊都毛毛的情況下，感覺非常不好，甚至連腳踏墊也是四周都是毛毛的，品管真的有待加強；室內不提供瓶裝水，須自行到走道的開飲機補充水資源，室內提供的電熱壺是塑膠的，不敢用；強調環保很好，但是品質也要顧到的，不管是毛巾或是水壺；吹風機風勢超弱的！暗黑派派立意很好，但是專屬小點還是需要再用心一點，搭配的點心很奇特！頂樓提供的拍照空間⋯還是提供些務實的健身器材讓客人使用還比較好些！早餐就不多說了，沒有期待就沒有失望！慶幸的是服務很好！
ChZDSUhNMG9nS0VJQ0FnSURIeWJfdkRnEAE,5,3 週前,親切，房間漂亮乾淨….
ChdDSUhNMG9nS0VJQ0FnSUNSOV9hNDhnRRAB,5,1 年前,"一、地理位置清幽，早上可散步至中央公園，沿途有草木綠蔭、裝置藝術，讓人心曠神怡，放鬆心神。

二、飯店雖無健身房、游泳池等設施，但看得出飯店的用心，在一樓設有閱讀室、頂樓有拍照地點，另外晚上也有暗黑派對，可以免費到一樓進場享用甜品及滷味。

三、房間內乾淨整潔、光線充足明亮，沙發坐起來很舒服，比較可惜的是沒有一張書桌，但整體環境是讓人很舒服的。而響應環保意識，每個樓層也均有飲水機供住客使用，冷熱溫水皆有。

四、早餐種類豐富、補餐及清理的速度很快，讓人感到最貼心的是用餐時間可以到13:30，讓房客可以在餐廳好好享用早晨時光、或者是早午餐，對不急著趕行程的旅客相當友善。

五、櫃檯及相關服務人員態度都相當親切，有什麼問題向其反應均能得到積極的回應，使人有賓至如歸的感覺，期待下次再入住煙波集團的飯店。"
ChZDSUhNMG9nS0VJQ0FnSURycWFQaU5BEAE,5,2 個月前,有粉紅泡泡可以當一下網美
ChdDSUhNMG9nS0VJQ0FnSURIei1QeDRRRRAB,5,3 週前,環境乾淨，服務好👍🏻
ChZDSUhNMG9nS0VJQ0FnSUNGczV1R1l3EAE,5,11 個月前,"地點稍微偏僻一點，但位置不錯
距離各大景點都近

停車空間足夠且明亮
大廳豪華且氣派
可租借腳踏車逛逛宜蘭市區
房間很大很舒適
玩樂空間偏少
早餐採自助式
有一些當地美食非常好吃！
晚上的甜點派對不錯很有新意！"
ChZDSUhNMG9nS0VJQ0FnSUNwdVB1ZFVnEAE,3,1 年前,訂了四人房一泊二食的方案，房間乾淨舒適，晚餐真的非常不值得。 等了快半小時才送上黑糖珍奶，但珍珠軟爛一點口感都沒有，而且還常溫。 前菜尚可，主菜非常沒有誠意。 戰斧豬排2份都沒熟，反應後再拿去回烤。 海鮮餐就一隻大蝦，3顆毫無調味而且肉跟蚵仔差不多的淡菜，加上2-3隻的小小章魚。甜點也毫無特色。 真的很後悔訂了含晚餐的專案，四人房的價差與只含早餐的方案將近2500，真的應該直接去外面餐廳吃才對。 整個晚餐的菜色，擺盤跟口味都毫無誠意。
ChdDSUhNMG9nS0VJQ0FnSUNqeF9uRDh3RRAB,5,5 個月前,房間整潔明亮 櫃檯服務人員很親切 服務很棒
ChZDSUhNMG9nS0VJQ0FnSUREdU16NkpREAE,5,6 個月前,加入會員送鳳梨酥，今晚的房間超大間，很舒適。
ChdDSUhNMG9nS0VJQ0FnSUQxaThfdnpRRRAB,4,9 個月前,感謝兩位房務管家 方瑀、黃家鈴，把房間整理的乾淨舒適，上週度假遇見的每位服務人員都親切盡責，可惜三天兩夜的住宿早餐無太多變化，房間稍小，但床很好睡、最高樓層的景觀也很棒
ChZDSUhNMG9nS0VJQ0FnSUN6NlBpZlh3EAE,5,4 個月前,參加社區觀摩、安排入住煙波飯店，很棒的安排。
ChdDSUhNMG9nS0VJQ0FnSUR4Z2Y3WmtnRRAB,4,1 年前,"以下是住了兩晚宜蘭煙波的心得：
1.房間備品沒了，打電話給櫃台，不到五分鐘就馬上補上來，覺得很棒。
2.請繼續一起環保愛地球，感恩❤️
3.關於貴飯店R樓的那些藝術裝置，本人雖無感，但小孩玩的很開心，給過，小小建議可以增加一些運動器材，感恩。
4.飯店旁無商家是硬傷，希望會越來越好。
5.晚上在睡覺的時候，隔音是真的有一點點🤏差。
6.1樓自助餐部分，服務人員收盤子速度快，態度也都很好，除了門口那個。

整體來說我遇到的人都還不錯，希望真的可以越來越好，感恩❤️"
ChZDSUhNMG9nS0VJQ0FnSUM3dEx2cE1REAE,5,2 個月前,房間大器 早餐好吃 服務周到
ChdDSUhNMG9nS0VJQ0FnSURIM2FxTXd3RRAB,5,3 週前,房間舒適，附近環境很棒
ChdDSUhNMG9nS0VJQ0FnSUNqNklpRXRRRRAB,5,5 個月前,房間很大，舒適，櫃檯服務人員很親切，貼心。
ChZDSUhNMG9nS0VJQ0FnSUNsbXZ2ZmZ3EAE,1,10 個月前,"我買了許多卷、要訂房的時候超難訂的
電話也都沒人接、語音直接就說忙線直接掛掉⋯⋯2019買了快100張⋯訂房訂到讓人家想哭、好無力感😔⋯⋯煙波啊煙波、有人可以協助訂房嗎？12/1(三間)、心好累😞⋯⋯下次不敢再買劵了"
ChZDSUhNMG9nS0VJQ0FnSUNUMW9xT1RREAE,5,4 個月前,服務專業環境舒適服務人員很親切喔
ChZDSUhNMG9nS0VJQ0FnSUNuek9xRkZ3EAE,5,2 週前,櫃台人員服務態度非常好
ChZDSUhNMG9nS0VJQ0FnSUQ1cE5Da1hREAE,4,11 個月前,因是環保飯店，房間乾淨整潔；自行車只有6台，採現場排隊制。最令我驚艷的是飯店早餐，菜色齊全且多樣化(太專心用餐沒拍照😅)；附近為新開發地，尚未發展為鬧區，是運動的好去處，若要外食都有些距離，可以騎自行車運動順便逛逛。
ChZDSUhNMG9nS0VJQ0FnSUNUNHB5VVZ3EAE,5,5 個月前,舒適，電視可以用手機投影很方便
ChdDSUhNMG9nS0VJQ0FnSUNKd05iNHlRRRAB,1,1 年前,"1:吹風機風量超小也不熱，長頭髮女生吹超久都沒乾。
2:沒有瓶裝水說是環保，但你們的飲水機好噁啊⋯⋯按鈕油油的。
3:暗黑趴趴給的餐點超沒誠意….炸豆皮…？我看評論超多人反應這個炸豆皮但都沒改善，由此可見這邊的用戶回饋你們根本也不會採納也不打算改善…只是例行性的道歉以及表示未來會更進步。
4:暗黑趴趴說是有表演就不提供桌遊，但你的表演鬼滅之刃適合十歲以下的小朋友，我們一群人三十幾歲，誰跟你看這表演，為什麼有表演就不能提供桌遊？這兩個不衝突吧？
5:衛生紙用完了打電話給客服等了一個多小時都還沒送來！等不耐煩打了第二通才送來。
6:沒有停車位只能停到戶外，這種價格然後給我戶外停車？
7:吃了其他家同等的飯店早餐都有煎蛋或炒蛋，就只有宜蘭煙波沒有，問服務員回答：蛋價貴…現在已經六月多了蛋價52元/台斤，已經回穩多久了…還在蛋價貴？你們賣的房間更貴你怎麼不說….
8:地點偏僻
再來說說優點，冷氣會冷。

總結不值得這個價格。"
ChZDSUhNMG9nS0VJQ0FnSUNWeTllNEdBEAE,3,10 個月前,"喜歡宜蘭館，服務人員很棒又熱心，給三顆星是關於早餐食物的標示有小小建議。

反應1
帶著吃素的長輩入住，早餐素食的字〔超級無敵小〕,也沒有顏色區分，只好我們過去幫忙挑菜。

餐點字卡製作完畢後，建議讓老人家看看是否字太小，畢竟台灣走入高齢化社會，銀髮族將是一大客群。吃素的老人也不少。

反應2
素食分類在台灣有5種，其實不複雜，建議可以依照下面分類方式製作說明牌。

全素或純素：指食用不含奶蛋、也不含五辛（蔥、蒜、韭、薤菜及興蕖）的純植物性食品。

蛋素：全素或純素及蛋製品。

奶素：全素或純素及奶製品。

奶蛋素：全素或純素及奶蛋製品。

植物五辛素：指食用植物性食物，但可含五辛或奶蛋。

貴公司，只分全素，和蛋奶素，讓奶素，或蛋素的人不敢食用，有點可惜"
ChdDSUhNMG9nS0VJQ0FnSURuZ2VTQ193RRAB,5,1 週前,人員接待服務很好👍
ChZDSUhNMG9nS0VJQ0FnSURsaWFxelB3EAE,5,10 個月前,"優點：
1、早餐樣式多，豐富好吃
2、服務人員都很親切
3、週六晚上有活動表演👍🏻👍🏻

缺點：
隔音不是很好，樓上跑跳，聽得很清楚"
ChdDSUhNMG9nS0VJQ0FnSUR6emFDOXB3RRAB,5,4 個月前,羅可芹的服務一級棒，待客親切，態度很棒！
ChZDSUhNMG9nS0VJQ0FnSUM1bU9qWUV3EAE,3,1 年前,"整體而言，若能儘量改善以下建議，下次再來宜蘭，一定會毫不猶豫入住貴飯店：
1.連續假日停車問題（尤其是請遊客停在步行約3～5分鐘的免費停車場，卻無接駁服務）。
2.比比熊主題家庭房裡的比比賽太可愛了，只可惜雖然連續入住，卻只贈送1隻。建議應依入主天數贈送，讓入住遊客更有賓至如歸的感受。"
ChZDSUhNMG9nS0VJQ0FnSUNydExfSld3EAE,5,3 個月前,房間乾淨 服務很親切專業
ChZDSUhNMG9nS0VJQ0FnSUNjd19mRUlBEAE,5,1 個月前,"過生日第一次住宜蘭煙波
飯店很新，服務人員也很親切問候
介紹量體溫，很棒的住宿體驗，下次會想要再來

2024/09/11
4年後再次入住體驗還是很好！"
ChZDSUhNMG9nS0VJQ0FnSUNwMi1XVmZ3EAE,5,7 個月前,房間寬敞舒適.竟然房間還有除💦機.太貼心的服務.洗手台竟然設置在外面.可以不用為了洗手而一定要進到廁所裡.這是大大的加分.下次到宜蘭一定還要再來住
ChdDSUhNMG9nS0VJQ0FnSUNsNHN5dHhRRRAB,1,10 個月前,這一次是遊覽車出遊入住的，入房先檢查，結果發覺床單，枕頭，椅子上的抱枕，都有一點一點髒髒的，洗手檯，浴室有毛髮，牆壁上也髒髒的，請房務來看，就直接要給我換房，本在3樓，說客滿只能換10樓，整理好，要睡，發覺怎有孩子的吵鬧聲，不時蹦一聲，椅子的搬移聲，忍到12點多才問客服，樓上是不是開舞廳，不然，怎這般吵，請服務員來看看，等的時後，我還開門出去看，是誰這麼晚，還在吵，結果看到隔房門前，有位服務生手拿2個冰桶，想應給那房的，這服務還真好，沒多久，房務員來，我讓他們聽，還說隔壁房的事，他馬上就又給我換房間了，不要以為我想睡3次房間，很累的，所以這飯店，衛生要加強，常住飯店的人，也應知我發生了什麼事，也希望飯店能把（那個，那種事）處理好，讓每個旅客都能開心的休息啊！
ChdDSUhNMG9nS0VJQ0FnSURKLXV5cHV3RRAB,4,1 年前,房間乾淨，服務很好，廁所跟洗澡的地方是分開的，房間沒有陽台，房間蠻大的地點稍微偏僻一點，早餐我覺得跟其他煙波相比之下 遜了點，  然後 吸菸區在進大門旁邊非常不明顯，還是問櫃台才知道，是否放一個吸菸區到的牌子較好！
ChdDSUhNMG9nS0VJQ0FnSUNGdWVHNnVBRRAB,5,11 個月前,"寫一些較少人提到的。
我訂的是比比熊四人房入房就看到沙發上有一隻大型布偶，很療癒。洗手檯旁選用的是法拉莫洗手乳，很愛這一味。
飯店在中央公園附近，四周是別墅區，如果肚子餓，一樓有賣泡麵。飯店也有提供腳踏車借用服務，可騎車出門買，Uber Eat也有外送。
晚上有自助式甜點服務，早餐的漢堡非常好吃，其他的東西品質也很棒！"
ChZDSUhNMG9nS0VJQ0FnSUNkeGFyRUVBEAE,1,7 個月前,"年夜飯慘不忍賭,想到的東西都不會出現,想不到的東西都有,牛小排硬到咬不動,甜點廉價小瑞士捲跟海綿蛋糕,啤酒都是泡沫,一人話了1400左右,不如去吃路邊攤"
ChdDSUhNMG9nS0VJQ0FnSUNoOEoydjF3RRAB,4,1 年前,"優點：房店很新，床很舒服，那天我們4間房一起升等，住起來超舒服的！
缺點：衷心建議浴巾舊了就要換新的，那是很直接的感覺
飯店設施，活動有點虛，可能還找不到定位，酒吧也別辦什麼螢光派對了，直接好好架個大螢幕，播放舒服的音樂，讓年輕人可以進去小酌聊天
還有我有東西遺忘在那邊，可是飯店打掃人員好像沒發現呢？"
ChZDSUhNMG9nS0VJQ0FnSURydXQzSUJnEAE,5,2 個月前,很棒的體驗，早餐很豐富
ChdDSUhNMG9nS0VJQ0FnSURIeDdIWmlnRRAB,5,3 週前,對台非常親切 房間非常乾淨
ChdDSUhNMG9nS0VJQ0FnSUNadmFyUjhBRRAB,2,1 年前,沒有游泳池、健身房等共用設施，早餐不如蘇澳館豐富及好吃，房間內眼睛可見的灰塵多，整棟房間數多但電梯只有三台，電梯小又慢早餐時間及退房時刻必須等好幾輪才能搭進電梯，商務飯店等級房價定位太高。
ChZDSUhNMG9nS0VJQ0FnSUR0bXUyeFpBEAE,4,8 個月前,飯店位處稍偏離市區的環景但很清凈才讓我們選這裡，乾淨明亮空間，無特別休閒娛樂設施，我們選搭 uber進羅東夜市市區
ChdDSUhNMG9nS0VJQ0FnSUNaeU1xbDlnRRAB,3,1 年前,"優點👇
—————————
一般入住都3進11退
就算進房了，也放個行李就外出
這間可以18進14退
早餐還到13:30
超優秀，就算下面列出缺點
還是會因爲這時間回訪🤣
—
窗戶對外隔音很可以
因為我很怕吵👍
但我們入住在清潔人員放置物品的梯間對面的房間，早上還是聽得到聲音
—
房間很大很舒適
景觀雖然沒有什麼厲害
但比較郊區些
其實就很舒服了

缺點👇
—————————
冷氣聲響很大（如影片1）
電視連接手機的部份還會當機
我們所幸不看了
—
晚上的派派（如影片2）
雖然影片看起來不錯
但認真很難吃，根本暗黑料理
服務人員可以先吃吃看嗎
與其這麼難吃，還不如不要有
—
設施太少了，一晚3000，連個跑步機都沒有，雖然頂樓泡泡還不錯，但也就只有拍照功能，是能拍上一個小時嗎？
-
最後在訂房的時候，想詢問一些問題，google地圖的電話撥打不出去，上網找電話撥通了，但都不接，後來才用官網訂房，現場看也沒有很忙，為什麼都電話都打不進？"
ChdDSUhNMG9nS0VJQ0FnSUNwN2ViaWtRRRAB,1,1 年前,"盤子初體驗，沒想到第一次負評和長文是給煙波大飯店，父親節訂位燦燦好食的晚餐，沒有buffet只有單點或套餐，安排入坐的位置不知為何有難聞似氨的味道，反應後感謝服務員協助換桌。
1、前菜塔可餅還不錯，因醬料易有湯汁滲落，才發現桌上沒有放置餐巾紙，反應後才提供。
2、濃湯溫溫的沒什麼特別，量不多用了大大的盤子裝。
3、套餐只有兩種主餐可選，餐量和價格本讓人以為是精緻美食，會有好品質的餐飲，一套餐是戰斧豬+3片扇貝，主菜有很明顯的豬臭味，烹調已用許多香料仍蓋不過，而扇貝吃了發現其中有不新鮮的臭味只能吐掉，可能是剛好有臭掉的🥲；另一套餐是肥豬蝦，那道量很少，1隻不大的蝦+3顆小淡菜+3隻小章魚+1小朵花椰菜+1個對半切玉米塊+1顆小蕃茄，淡菜可能是烤過後變得好迷你@@，肥豬蝦也可能是這隻蝦吃得不夠肥⋯
4、飲料珍珠奶茶只有半杯量，喝起來好廉價，而且珍珠爛爛的⋯
5、甜點炸脆皮九層炊吃起好膩⋯

總共5樣，前菜、濃湯、主食、飲料、甜點，1人$780再加1成服務費，4人消費$3432，餐量不多還能有剩食，不想浪費食物卻又難以下嚥，整個用餐下來吃沒什麼還能讓人消化不良⋯
此時竟讓人想起那道不特別卻有著大大盤子的濃湯，哇好大的盤子啊，沒辦法只能再去外面買東西回家吃⋯🥲

櫃台服務員還不錯，主動詢問傾聽顧客意見，說會反應飯店，但也就只是這樣，上來看評論，發現負面評價很多，貴飯店用心逐一回覆，但卻不見調整，很可惜，難怪雖然是節日，來用餐的人竟不多⋯可想而知之雷⋯
可以高收費，但也請提供相對應的品質好嗎⋯⋯請加油🥲"
ChZDSUhNMG9nS0VJQ0FnSURWdEs2WldBEAE,5,10 個月前,地點在縣政中心附近，離市區有一段距離，但好處是安靜，頂樓有泡泡機，可以讓小孩好好玩樂放電，早餐可吃到下午一點半，可以慢慢吃。
ChZDSUhNMG9nS0VJQ0FnSUR5c3N2V053EAE,5,2 週前,"煙波飯店服務都很好,床很好睡,早餐也有一定水準,價位不贵,以粉紅泡泡為主题很好拍,晚上還有暗黑派派,像夜店風格附送會發光的豆花~"
ChdDSUhNMG9nS0VJQ0FnSUM1eEttNzl3RRAB,3,1 年前,"👉⭕優點⭕👈
1️⃣櫃檯服務親切，解說詳細
2️⃣房間整潔乾淨，環境舒適
👉❌缺點❌👈
1️⃣一泊二食方案：無明顯說明套餐內容
2️⃣前菜不好吃，湯品也普通
3️⃣主餐戰斧豬排，扇貝感覺是湊數的
4️⃣主餐烤肥豬蝦，玉米不甜又沒味道
5️⃣脆皮融心九層炊當甜點不會太膩嗎
#住宿感受是肯定的
#餐廳感受較為失望"
ChZDSUhNMG9nS0VJQ0FnSUNVNHV1UkJBEAE,5,1 年前,"第2次入住，服務親切，櫃台人員辦理入住、退房時說明非常清楚，房間浴室略有霉斑，其他清潔部份均在可接受範圍。
建議事項：
一、2天的早餐一模一樣，至少可以同食材不同做法（EX蒸蛋、炒蛋、煎蛋、水煮蛋），而且早餐提供麻辣鴨血有點奇怪，反而一般常見的早餐食材（培根、熱狗、火腿）都沒有。
二、晚上的表演很精彩，但有一小部份黃色笑話，雖說無傷大雅，但帶小孩的家長感覺有點尷尬。"
ChdDSUhNMG9nS0VJQ0FnSUMxOC1hb3RnRRAB,5,7 個月前,煙波系列的飯店風評一向不錯的，這家也是非常值得推薦，雖然位置偏僻了點，但多了那份幽靜，設施齊全，房間乾淨清爽，冰箱有附免費飲料，下午六點後入住，可以延長到隔日二點退房，晚上餐廳有宵夜點心的招待，平日住宿二人房還有機會免費升等四人房，早午餐供應到一點半，料理超級豐富，真是值得大力推薦一間飯店。
ChZDSUhNMG9nS0VJQ0FnSURwcE0tU1VBEAE,4,1 年前,"房間很大，服務很好，早餐可到13：00(還是13：30有點忘了),晚起的人，可先退房後再去吃個早午餐，餐點豐富多元好吃，缺點就是沒有浴缸只有淋浴設備，是來礁溪小小的缺憾，但不喜歡泡湯的住宿這間飯店，是不錯的選擇。"
ChdDSUhNMG9nS0VJQ0FnSUNkcnJManRRRRAB,4,7 個月前,"不得不誇獎早餐的廚師很用心的準備，很好吃🥰
缺點：大廳櫃檯小姐很沒耐心回答問題一副非常厭世的臉🤔"
ChdDSUhNMG9nS0VJQ0FnSURqcjc2SHdBRRAB,5,5 個月前,乾淨舒適 會再造訪的飯店！👍 …
ChZDSUhNMG9nS0VJQ0FnSUNUd19YY0d3EAE,5,4 個月前,環境清幽 櫃檯服務很熱情親切
ChdDSUhNMG9nS0VJQ0FnSURKbXA2cWdRRRAB,5,1 年前,房間舒適，設施貼心（除濕機自動運轉自動排水，電視有最大音量限制，不怕被隔壁房吵到，充電插座很充足），房內安靜不吵雜，附近綠地多，很悠閒放鬆的感覺。
ChdDSUhNMG9nS0VJQ0FnSURSMFlhenN3RRAB,3,1 年前,6/25入住剛好遇到老人團 4～50個人擠在櫃檯要兌換兩顆鳳梨酥 櫃檯只有一個服務人員 照成要辦理入住 需要等待很久 這要加強 房間地板有毛髮灰塵告知櫃檯房務很快就來清理 入住樓層又遇到老人團 又無法換房隔音不好 對面聊天音量房間都能聽到 我們又有未滿兩歲的小朋友 造成12點了 小孩還無法入睡 飯店無任何屬於小孩的遊樂 單純住宿可以 不適合親子同樂住宿 房間浴室乾濕分離的兩個排水孔 一個排水 另一邊湧出泡泡跟水 我們訂了兩間房 兩間房都是如此 我們是去住宿不是去拖地的 這麼不好的住宿感覺真的跟花蓮花時間館差很多 花蓮館房間有消毒箱還有嬰兒睡床 宜蘭館只有公共消毒鍋還需要拿到櫃檯 宜蘭館真的要在硬體設施上多加強了
ChdDSUhNMG9nS0VJQ0FnSURyLXVHeXpRRRAB,5,2 個月前,服務很好，早餐很豐盛
ChdDSUhNMG9nS0VJQ0FnSURydU8zSGdnRRAB,5,2 個月前,房間很乾淨、服務很周到
ChdDSUhNMG9nS0VJQ0FnSUNqNkthZi1nRRAB,5,5 個月前,服務優秀專業又親切，早餐豐盛美味可口讚
ChdDSUhNMG9nS0VJQ0FnSURwajhPZGdBRRAB,5,1 年前,房間設計高雅舒適，空間寬敞也很乾淨，有機會肯定會再次入住。晚間因把浴廁間的照明當夜燈，但一次亮四盞，有點太亮，若能個別調整將更完美。
ChZDSUhNMG9nS0VJQ0FnSURIeDhfTEZREAE,5,3 週前,服務五星級，服務人員親切！
ChZDSUhNMG9nS0VJQ0FnSURqODVtZmVBEAE,5,5 個月前,房間乾淨 早餐豐盛 服務很專業
ChdDSUhNMG9nS0VJQ0FnSUNKNnM3ampBRRAB,1,1 年前,我們2大2小入住4人房，預防小孩睡著滾下床，所以一進房間就會習慣先併床，但推開床底有垃圾有新衣吊牌，心裡開始覺得不妙，接著去上廁所，上完有接觸到馬桶坐墊的皮膚開始發癢，趕緊去用清水沖洗，沖洗過後就沒事了，我不清楚是因為髒還是有消毒劑殘留的問題，擔心孩子也會去上廁所，於是我自己再次去清潔過馬桶坐墊，後續使用就沒有問題了，一晚近9000元的房價，不論很多都沒有的硬體設施，我只在意最基本的乾淨，但真的很失望！
ChdDSUhNMG9nS0VJQ0FnSURsdXJHRzFRRRAB,5,10 個月前,"房間很乾淨舒適，床很好睡，晚上還有甜點派對可以吃喝，早餐可以吃到13：30，真的很人性化,服務超好。"
ChZDSUhNMG9nS0VJQ0FnSURaNXRLZVlnEAE,5,1 年前,"這次是住比比熊家庭房，小孩很開心。還有小熊熊可以帶走。
晚餐直接選擇飯店內用餐，蠻好吃的。吃飽可上樓頂走走，有特別佈置IG可以拍照，也有小孩可以玩的小設施。
20:30可以接甜點派對，直接飽翻。小孩第一次參加派對，很開心。
自助早餐就不用說了，一直都是我選擇煙波的原因。蘇澳煙波跟宜蘭煙波都蠻好吃的。"
ChZDSUhNMG9nS0VJQ0FnSUNwcnRxdFdnEAE,3,1 年前,"1. 頂樓沒有濕滑卻封閉，令人不解。
2. 暗黑派對的食物不新鮮：芋圓、地瓜圓、粉粿等澱粉配料都沒熟（或是未加熱完全）都是粉質；燒仙草不夠熱，只有一點點溫溫
3. 網頁分享說暗黑派對有提供桌遊、現場表演、拍攝道具都沒看到也沒有人主動告知（我們是周日8:30入場）
4. 網友分享餐廳下午會提供小點心，但我們入住時櫃檯並沒有告知，也未在文宣上面看到相關指引說明

唯一還可以的就是房間還算乾淨（但隔音不好。）"
